trajectory_id,mean_sojourn_time,variance
54,1.8353082486219903,1.5346364930003933
55,2.1596108553298237,3.1956236268299776
56,1.681745587807911,1.2536022887875413
57,2.209184064924234,3.915414719782568
58,1.525972592142203,1.0887898764415476
59,1.581376767359288,1.2714462779118274
60,1.5965239111847753,1.1287986023239955
61,1.7824511723969854,2.0196757503069955
62,1.596718817348538,1.0082491670320086
63,1.865930056317677,1.3458208813790022
64,1.541058935320789,1.0137895027585835
65,1.6894190826965776,1.1687132897257277
66,1.7138203854981984,1.2738543013851575
67,1.731905035056318,1.191972761265522
68,1.6372063590934922,1.3746050167999748
69,1.7153937048443868,1.161126981360726
70,1.5412698930220041,1.0377772606529476
71,1.707808417203124,1.55386158868766
72,1.8145788966975724,1.6717622808717365
73,1.6424977142577724,1.3382968423739858
74,1.8503858642373048,1.4489643317874463
75,1.6384631868330237,1.2092996356641355
76,1.474092494158505,0.9199662306254233
77,1.8486243932716113,1.6082368752993073
78,1.740474638907121,1.29901711965254
79,1.711035963286339,1.2961209468224038
80,1.7075149259072286,1.3747188471683018
81,1.7035418109320233,1.3327557243954358
82,1.5883261418962773,1.079579566897986
83,1.716127705846818,1.1576778283462803
84,1.8158696046415366,1.1426209433286847
85,1.5283374110468686,0.9311879046763273
86,1.7668557325887893,1.370463906365884
87,1.595513620935638,1.0919852826592165
88,1.845394147143787,1.8014408510905846
89,1.7844672278287579,1.4674019639631808
90,1.9110967420870206,1.9238549590752838
91,1.773254574260875,1.1965911416516766
92,1.6366350568578272,1.103649742944011
93,1.5902785761683305,0.8711382688534998
94,1.4834922135479964,0.8092035493919123
95,1.6164367164334539,1.0562613637331217
96,1.7664234031750838,1.3870362477898366
97,1.753690600720851,1.5064593027121989
98,1.6886475803815937,1.4007129981829518
99,1.9029877395320236,1.9655060929882304
100,1.6018632088756757,1.4807256192456681
101,1.5076587313282896,0.9670747769925938
102,1.8419822541563868,1.764105891474173
103,1.911363306458168,2.4279683488874797
104,1.5609199136357326,0.963773916234101
105,1.9422064862873225,1.8694459549132791
106,1.7378677147958637,1.337424546966633
107,1.493229467296261,0.9264129123404451
108,1.6587429584203297,1.2202342841191396
109,1.989096101053074,1.9489002248262821
110,1.9527604326516526,2.243380139995266
111,2.0001557467903606,2.1558827169444266
112,1.7605329004312364,1.3548834058139863
113,1.7604440736067068,1.2655909341887677
114,2.1456175730454325,2.4736091138912197
115,1.8255612543752366,2.0467325923951534
116,1.6635976214898547,0.9264757984996829
117,1.8119825740645459,1.3045481643970287
118,1.6350687832885709,1.099402500444569
119,2.042054092829305,2.1466521778586456
120,1.7338010662550152,1.2285974529093142
121,1.502901196933905,1.0499558842448733
122,1.9034068436412312,1.432790944959567
123,1.8645974650554504,1.5256732603808323
124,1.5946605419121844,0.9425724997119145
125,1.50289651393843,0.900311711078992
126,1.7411365258186053,1.3649993234374893
127,1.8099899187611348,1.4807195836598668
128,1.8177134718497665,1.4458064312362713
129,1.7176757614809048,1.032881392872132
130,1.6442385038972402,1.2688769124149475
131,1.6688752588937728,1.4289935879200328
132,2.133330219169315,3.1108124301881723
133,1.6945814400145205,1.2472619061426808
134,1.7424706093349944,1.346386073953309
135,1.7808772122703889,1.0907350179477369
136,1.7868790144210702,1.2602682248033594
137,1.6175901962761596,1.0519198721620096
138,1.6515541423709115,1.3868674012895488
139,1.6036577358248958,1.0752346438801654
140,1.6227811218748942,1.4597296166752458
141,1.7378730464032393,1.6087378094092055
142,1.6880846619241512,1.1524831259440724
143,1.6254609570045109,0.962729093032722
144,1.7901276315823849,1.4870430995702297
145,1.802943864332575,1.9762712282835702
146,1.7004118592689415,1.4533455183715192
147,1.8307860467464852,1.7060287836125458
148,1.6261394835794558,0.9765897197141278
149,1.6569902728329649,1.277505218102752
150,1.6008835471488678,1.1181134870752256
151,1.6851581655343724,1.1862070443694608
152,1.6145081176838831,1.0847653407556417
153,1.6405971154200598,1.3634690662612607
154,1.550970164493856,0.9676733808392343
155,1.7197766131642942,1.2953331246473316
156,1.5702929016609304,1.228314875257888
157,1.6718054263722144,1.24843954203414
158,1.8021353778743476,1.4524595691768543
159,1.8451706813204232,1.5105531568834039
160,1.9083172096402836,1.9706972565424192
161,1.7371161407164832,1.5315446482837614
162,1.9464898815574607,1.9617618525108167
